,categories,hasPerk,id,location.address,location.cc,location.city,location.country,location.crossStreet,location.distance,location.formattedAddress,location.labeledLatLngs,location.lat,location.lng,location.state,name,referralId
0,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,5382b890498ef9ed051316ba,"Ground Floor, 12-14 O'Connell St",AU,Sydney,Australia,,13,"[""Ground Floor, 12-14 O'Connell St"", 'Sydney NSW 2000', 'Australia']","[{'label': 'display', 'lat': -33.86519507981446, 'lng': 151.209766255503}]",-33.86519507981446,151.209766255503,NSW,Izakaya Masuya,v-1565409053
1,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,4b16211bf964a52019b723e3,"Lower Level, 12-14 O'Connell St.",AU,Sydney,Australia,,6,"[""Lower Level, 12-14 O'Connell St."", 'Sydney NSW 2000', 'Australia']","[{'label': 'display', 'lat': -33.86518818447266, 'lng': 151.20985961136435}]",-33.86518818447266,151.20985961136435,NSW,Masuya,v-1565409053
2,"[{'id': '4bf58dd8d48988d14a941735', 'name': 'Vietnamese Restaurant', 'pluralName': 'Vietnamese Restaurants', 'shortName': 'Vietnamese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}, 'primary': True}]",False,55668e58498efa7eb3f05734,10 Spring St,AU,Sydney,Australia,,4,"['10 Spring St', 'Sydney NSW 2000', 'Australia']","[{'label': 'display', 'lat': -33.86517489686627, 'lng': 151.2098684694006}]",-33.86517489686627,151.2098684694006,NSW,Roll'd,v-1565409053
3,"[{'id': '4bf58dd8d48988d177941735', 'name': ""Doctor's Office"", 'pluralName': ""Doctor's Offices"", 'shortName': ""Doctor's Office"", 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/medical_doctorsoffice_', 'suffix': '.png'}, 'primary': True}]",False,55d556da498ee25b6addd03f,"Mezzanine, 12 O'Connell Street",AU,Sydney,Australia,,6,"[""Mezzanine, 12 O'Connell Street"", 'Sydney NSW', 'Australia']","[{'label': 'display', 'lat': -33.865119, 'lng': 151.209961}]",-33.865119,151.209961,NSW,O'Connell St Medical Centre,v-1565409053
4,"[{'id': '4bf58dd8d48988d178941735', 'name': ""Dentist's Office"", 'pluralName': ""Dentist's Offices"", 'shortName': ""Dentist's Office"", 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/medical_dentist_', 'suffix': '.png'}, 'primary': True}]",False,4f950d7cbe776df060d52019,12 O'connell Street,AU,Sydney,Australia,Hunter Street,46,"[""12 O'connell Street (Hunter Street)"", 'Sydney NSW 2000', 'Australia']","[{'label': 'display', 'lat': -33.86526648244712, 'lng': 151.20941519737244}]",-33.86526648244712,151.20941519737244,NSW,D&S Dental,v-1565409053
5,"[{'id': '4bf58dd8d48988d110951735', 'name': 'Salon / Barbershop', 'pluralName': 'Salons / Barbershops', 'shortName': 'Salon / Barbershop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/salon_barber_', 'suffix': '.png'}, 'primary': True}]",False,4bdba9252a3a0f47fc53b0b6,"Level 1, 8 Spring St",AU,Sydney,Australia,at Bent St,22,"['Level 1, 8 Spring St (at Bent St)', 'Sydney NSW 2000', 'Australia']","[{'label': 'display', 'lat': -33.865129544375044, 'lng': 151.21014507168755}]",-33.865129544375044,151.21014507168755,NSW,Detail For Men,v-1565409053
6,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",False,52dda6db498e410fba213b19,17 O'Connell St,AU,Sydney City Center,Australia,,3,"[""17 O'Connell St"", 'Sydney City Center NSW 2000', 'Australia']","[{'label': 'display', 'lat': -33.86516960251676, 'lng': 151.20987442991742}]",-33.86516960251676,151.20987442991742,NSW,O'Connell Street Cafe,v-1565409053
7,"[{'id': '4bf58dd8d48988d156941735', 'name': 'Malay Restaurant', 'pluralName': 'Malay Restaurants', 'shortName': 'Malay', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/malaysian_', 'suffix': '.png'}, 'primary': True}]",False,4b1480ebf964a520f9a323e3,"Shop 1, 50-58 Hunter St",AU,Sydney,Australia,btwn O'Connell & Bligh St,103,"[""Shop 1, 50-58 Hunter St (btwn O'Connell & Bligh St)"", 'Sydney NSW 2000', 'Australia']","[{'label': 'display', 'lat': -33.86605157704083, 'lng': 151.20968030029948}]",-33.86605157704083,151.20968030029948,NSW,Malay Chinese,v-1565409053
8,"[{'id': '4bf58dd8d48988d106951735', 'name': ""Men's Store"", 'pluralName': ""Men's Stores"", 'shortName': ""Men's Store"", 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/apparel_men_', 'suffix': '.png'}, 'primary': True}]",False,4f4af093e4b05ebee224bf84,O'Connell Street,AU,Sydney,Australia,,6,"[""O'Connell Street"", 'Sydney NSW', 'Australia']","[{'label': 'display', 'lat': -33.865106, 'lng': 151.209952}]",-33.865106,151.209952,NSW,G.A Zink & Sons,v-1565409053
9,"[{'id': '56aa371ce4b08b9a8d57356c', 'name': 'Beer Bar', 'pluralName': 'Beer Bars', 'shortName': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}]",False,58c10df893eaf803489d6abf,10 O'Connell St,AU,Sydney,Australia,,19,"[""10 O'Connell St"", 'Sydney NSW 2000', 'Australia']","[{'label': 'display', 'lat': -33.86528057185353, 'lng': 151.2097638220008}]",-33.86528057185353,151.2097638220008,NSW,The Carter,v-1565409053
10,"[{'id': '4bf58dd8d48988d150941735', 'name': 'Spanish Restaurant', 'pluralName': 'Spanish Restaurants', 'shortName': 'Spanish', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/spanish_', 'suffix': '.png'}, 'primary': True}]",False,578f3cf6cd109e0f7f514a4d,17 Bligh St,AU,Sydney,Australia,,38,"['17 Bligh St', 'Sydney NSW 2000', 'Australia']","[{'label': 'display', 'lat': -33.864954703021134, 'lng': 151.2102522813219}]",-33.864954703021134,151.2102522813219,NSW,Balcón by tapavino,v-1565409053
11,"[{'id': '4bf58dd8d48988d1ae941735', 'name': 'University', 'pluralName': 'Universities', 'shortName': 'University', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/education/default_', 'suffix': '.png'}, 'primary': True}]",False,4b94a965f964a520e97f34e3,"Level 6, 1 O'Connell St",AU,Sydney,Australia,Spring St,83,"[""Level 6, 1 O'Connell St (Spring St)"", 'Sydney NSW 2000', 'Australia']","[{'label': 'display', 'lat': -33.864516805817715, 'lng': 151.21039278285127}]",-33.864516805817715,151.21039278285127,NSW,UNSW CBD Campus,v-1565409053
12,"[{'id': '4bf58dd8d48988d10d941735', 'name': 'German Restaurant', 'pluralName': 'German Restaurants', 'shortName': 'German', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/german_', 'suffix': '.png'}, 'primary': True}]",False,4b173566f964a520c8c323e3,16 O'Connell St.,AU,Sydney,Australia,,32,"[""16 O'Connell St."", 'Sydney NSW 2000', 'Australia']","[{'label': 'display', 'lat': -33.86535802866369, 'lng': 151.20966251713688}]",-33.86535802866369,151.20966251713688,NSW,Bavarian Bier Cafe,v-1565409053
13,"[{'id': '4bf58dd8d48988d1fa931735', 'name': 'Hotel', 'pluralName': 'Hotels', 'shortName': 'Hotel', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}, 'primary': True}]",False,4b05875df964a520d18d22e3,27 O'Connell Street,AU,Sydney,Australia,Pitt St.,74,"[""27 O'Connell Street (Pitt St.)"", 'Sydney NSW 2000', 'Australia']","[{'label': 'display', 'lat': -33.8653588, 'lng': 151.2091363}]",-33.8653588,151.2091363,NSW,Radisson Blu Plaza Hotel,v-1565409053
14,"[{'id': '4bf58dd8d48988d146941735', 'name': 'Deli / Bodega', 'pluralName': 'Delis / Bodegas', 'shortName': 'Deli / Bodega', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}, 'primary': True}]",False,4b996d08f964a520a87a35e3,1 O'Connell St,AU,Sydney,Australia,,46,"[""1 O'Connell St"", 'Sydney NSW', 'Australia']","[{'label': 'display', 'lat': -33.864743145946015, 'lng': 151.20975147555976}]",-33.864743145946015,151.20975147555976,NSW,Wintergarden Deli,v-1565409053
15,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",False,4bd97240cc5b9521314ef24f,7 Spring St.,AU,Sydney,Australia,,98,"['7 Spring St.', 'Sydney NSW 2000', 'Australia']","[{'label': 'display', 'lat': -33.86461920105295, 'lng': 151.20904438329472}]",-33.86461920105295,151.20904438329472,NSW,Maxwell's Cafe Bar Espresso,v-1565409053
16,"[{'id': '4bf58dd8d48988d175941735', 'name': 'Gym / Fitness Center', 'pluralName': 'Gyms or Fitness Centers', 'shortName': 'Gym / Fitness', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/gym_', 'suffix': '.png'}, 'primary': True}]",False,4d152802bb64224be1a0b265,27 O'Connell Street,AU,Sydney,Australia,Radisson Blu Plaza Hotel Sydney,88,"[""27 O'Connell Street (Radisson Blu Plaza Hotel Sydney)"", 'Sydney NSW 2000', 'Australia']","[{'label': 'display', 'lat': -33.86559745613321, 'lng': 151.20911768075243}]",-33.86559745613321,151.20911768075243,NSW,Radisson Health Club & Spa,v-1565409053
17,"[{'id': '52e81612bcbc57f1066b7a35', 'name': 'Club House', 'pluralName': 'Club Houses', 'shortName': 'Club', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/default_', 'suffix': '.png'}, 'primary': True}]",False,53bcf4e3498e88796c61da34,1 O'Connell St,AU,Sydney,Australia,,60,"[""1 O'Connell St"", 'Sydney NSW 2000', 'Australia']","[{'label': 'display', 'lat': -33.86460194416232, 'lng': 151.20983720700977}]",-33.86460194416232,151.20983720700977,NSW,The Porter,v-1565409053
18,"[{'id': '4bf58dd8d48988d14a941735', 'name': 'Vietnamese Restaurant', 'pluralName': 'Vietnamese Restaurants', 'shortName': 'Vietnamese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}, 'primary': True}]",False,5614b48d498ea3525f672509,Wintergarden Plaza,AU,Sydney,Australia,1 O'Connell St.,55,"[""Wintergarden Plaza (1 O'Connell St.)"", 'Sydney NSW 2000', 'Australia']","[{'label': 'display', 'lat': -33.86470414284409, 'lng': 151.21017981827669}]",-33.86470414284409,151.21017981827669,NSW,Bar Pho,v-1565409053
